gene	s97	s98	s99	s100	s101	s102	s103	s104	s105	s106	s107	s108	s109	s110	s111	s112	s113	s114	s115	s116	s117	s118	s119	s120
Mp2g25340	8.572262984	8.41972249	8.599505444	8.721698608	8.578570222	8.781628445	8.051730786	7.962860641	7.919413724	8.028882476	8.320913039	8.443604029	8.326917575	8.853715614	8.146546721	8.751424937	8.330699477	8.821412638	8.150117681	8.622927164	7.801445659	7.816747909	7.555040413	7.546531339
Mp2g25350	7.864270401	7.945061455	8.025481922	7.381789876	7.060788377	7.385407704	7.613351625	7.874096199	7.751946556	7.484346518	7.630342783	7.443718644	7.982836942	7.820052806	7.592044174	7.681410225	8.218327507	8.049133674	7.441858477	7.964974442	7.763079039	7.969708005	7.723091887	7.597444007
Mp2g25390	12.61564298	12.41433538	12.37475621	12.46491377	12.60212346	12.63025384	11.3240079	11.51122666	11.34987452	11.66348962	11.69788094	11.80775657	12.4373919	12.55019432	11.32381859	11.58218579	12.46857367	12.55303342	11.4822294	11.72882845	12.6695137	12.59480465	12.06381872	12.30564245
Mp2g25400	9.832511207	9.588467443	9.421953257	9.834931586	9.915286353	9.731174235	8.902449389	8.874848116	8.772766142	9.171582006	9.168324872	9.470902775	9.654452814	9.684858109	8.827017928	9.153333151	9.52109015	9.605836556	8.927918907	8.983057423	9.340203787	9.408057525	8.652823669	8.773690802
Mp2g25540	8.82688366	8.766215845	8.945244999	8.768790081	9.256157877	8.955650495	8.763376407	8.905018963	8.809038814	9.200959592	9.08662502	9.082139155	8.664140908	8.885345673	9.034151459	9.52351679	8.615390569	8.92152262	9.044161259	9.470024964	8.709496915	8.704773656	8.836840447	8.731845771
Mp2g25620	10.67078479	10.882638	10.20054296	10.74314888	10.78415713	10.97323146	11.08136956	11.03416376	10.87289193	12.1337398	12.03426606	11.96593165	10.65574725	10.57320404	10.92378285	11.77232175	10.71124846	10.57964775	10.86992324	11.54707817	10.73025977	10.63673181	10.64286003	10.81379246
Mp2g25630	8.120895935	8.153957528	8.566522657	8.425523161	8.04638754	8.484901223	8.502302597	8.779906895	8.690477633	9.902965849	9.795784888	9.849883292	8.250321445	8.296449052	8.659823929	9.06421071	8.241700046	8.192522216	8.756813745	9.059499235	8.339699096	8.27574105	8.813598438	8.906625639
Mp2g25640	7.389873076	7.606249524	7.569234403	7.362875788	6.979418708	7.511597113	7.613351625	7.776361011	7.751946556	7.930101251	7.938439404	7.858447416	7.546511779	7.536024845	7.482738128	7.500170155	7.659542502	7.435355511	7.703428147	7.595432607	7.386295614	7.286442911	7.361317806	7.491967298
Mp2g25660	9.592165998	9.581292502	10.00264087	9.553009972	9.564328384	9.699194303	9.591518332	9.614017585	9.549479786	10.40156222	10.18985946	10.33341365	9.377083546	8.79837374	10.19871887	10.92301805	9.182335772	9.010802058	10.15915488	10.85929394	9.616546489	9.390515871	10.04348066	9.945011159
Mp2g25910	9.938825169	9.554662939	9.926760334	10.14106262	10.09626305	9.994334955	8.779010732	8.697582586	8.696999134	9.285460551	9.461954036	9.450144435	10.75873784	10.70532116	7.557326345	8.087512629	10.72718925	10.75235151	7.674093556	8.389587027	10.43181258	10.53789645	8.752233633	8.94328423
Mp2g25930	9.460087258	9.569251375	9.623400262	9.484197006	9.65827098	9.59861218	11.05933954	11.12433079	11.12542744	9.83800103	9.72172347	9.650122509	9.748055164	9.583770371	10.89035922	9.725061523	9.818671684	9.831734457	10.90639266	9.797845986	9.620190396	9.590385787	10.730734	10.81379246
Mp2g25940	8.431788418	8.636945818	8.73515903	9.456792179	9.607140422	9.603950619	8.186384754	8.167960135	8.073673972	8.963175355	8.950784197	8.80446127	8.992398247	9.104177766	7.920201718	8.172339138	8.93584686	9.023876263	7.703428147	8.403795453	8.557442614	8.353340648	7.716137685	7.597444007
Mp2g26010	10.14404819	10.11681486	10.48198693	10.44166477	10.33285112	10.59678243	9.406744837	9.538682811	9.301209329	10.02052837	9.961752573	10.1696803	10.00689054	9.943912054	9.675891997	9.212764915	9.978003871	10.02629343	9.61689285	9.295844717	11.92007267	12.02767766	11.06697665	11.43208175
Mp2g26170	10.18005982	10.12986032	9.916981821	9.954244938	9.761913676	9.874398386	9.295400254	9.337920607	9.317601913	9.491141242	9.530573962	9.642339792	10.17444461	10.51198002	9.166044503	9.413025823	10.32982381	10.50516922	9.066238928	9.387682145	9.936918752	9.756497783	9.226435116	9.34076324
Mp2g26210	9.357365488	9.094557329	9.073232829	8.973715448	9.142776951	9.078457451	10.22265206	10.29112456	10.15277536	9.075423806	9.247860082	9.321844651	9.281867256	9.120387962	10.14378537	9.381892776	9.145214767	9.096225176	10.21579063	9.218555132	8.92857441	8.91726525	9.944512378	10.05891882
Mp2g26270	7.541346465	7.44898856	7.390710488	7.485112066	7.515856334	7.589919954	7.184784292	7.330312153	7.315590213	7.566721851	7.699088105	7.479248516	7.211945065	7.826103166	7.341405843	7.742765625	7.358589048	7.780176154	7.536289799	7.614107329	7.693241655	7.557203243	7.680508355	7.705111359
Mp2g26340	10.23160439	10.26153258	10.81032	10.20745447	10.16797443	10.24002626	10.12711851	10.1005535	9.976361559	10.217659	10.22372299	10.21545015	10.69693477	11.12183451	9.715799304	10.05773818	10.73205861	11.14020612	9.808193347	10.12498349	10.63101106	10.70472365	9.829448512	9.738712925
Mp2g26345	7.426516448	7.381922028	7.533184983	7.718063624	7.451864526	7.633415854	7.779163614	7.65379754	8.017027432	7.919672925	7.717755594	7.824824517	7.449754195	7.801663758	7.617119126	7.910926783	7.713163793	7.863398226	7.666599824	7.900019795	7.693241655	7.7233753	7.821428546	7.983619823
Mp2g26370	7.161840859	7.306910327	6.698488405	7.546444616	7.468409681	7.404939041	7.992739091	8.095576681	7.969388605	7.466698049	7.332606054	7.386677649	7.239406317	7.02215901	7.808046501	7.256007347	7.230314655	7.178224674	8.103224297	7.295224186	7.338939242	7.235825785	7.723091887	7.832778017
Mp2g26500	10.73761479	10.52424448	10.95236458	10.88616763	10.92608684	11.20009497	9.597178706	9.629107561	9.400586272	10.63154477	10.49691737	11.57476762	10.50699517	10.76644773	9.764134535	10.59858324	10.47443011	10.75559087	9.903254183	10.786818	11.79250366	11.82162997	10.76057958	10.88467937
Mp2g26620	13.03335181	12.7405947	13.1664102	12.40265758	12.32457793	12.55067437	11.19867448	11.42026531	10.98230782	10.97706641	11.24058487	11.41006012	12.24327957	12.82444425	12.0041471	13.63065764	12.31026471	12.61255708	11.94317436	13.36937171	12.11103816	11.89584764	11.00714569	11.29284747
Mp2g26740	10.59562909	10.5462229	10.36708252	10.46891548	10.54208599	10.56742584	10.92731435	10.85288442	10.96844554	11.44807771	11.48629796	11.35876019	10.676816	10.75894807	10.64556082	10.97715248	10.67882429	10.74313333	10.74207031	11.10436821	10.25382393	10.29524504	10.37950408	10.23240429
Mp3g00090	8.583276668	8.436994006	8.746802811	8.601016172	8.610354634	8.563023029	8.892992768	8.874848116	8.803063587	9.137750677	8.969310053	9.070343005	8.391805914	8.403432142	9.233438946	9.034564468	8.305440634	8.23179611	9.037466178	9.096139547	8.429769723	8.367555871	8.988911704	8.985971619
Mp3g00110	9.604963108	9.583688264	9.411420334	9.51106942	9.721373108	9.635558564	11.38401038	11.40740367	11.40978508	11.74669106	11.70363069	11.69257395	10.14722697	10.40050099	10.43196404	10.89203656	10.20535454	10.48966602	10.50030488	10.96526971	9.692290455	9.913837882	10.79358579	10.74585719
Mp3g00130	8.992540903	9.135003487	9.00840748	8.759508941	8.960480693	8.947044932	8.607409309	8.62554711	8.855875824	8.656520029	8.578903011	8.577721662	9.171887424	8.818771973	8.474215163	8.568818398	9.403241664	9.341894034	8.392989116	8.857453532	8.906201807	9.166030965	8.693523739	8.294732527
Mp3g00230	9.437274116	9.609772919	9.623400262	9.076375802	9.125271588	9.308065766	8.799566103	8.909272993	8.741739173	8.811609856	9.014522432	8.709215376	8.972604454	9.011337014	9.480652747	9.80676062	8.808803459	8.915484949	9.450638891	9.635810391	8.63829383	8.825190205	8.576703997	8.740324609
Mp3g00270	7.215982816	7.464764718	7.514495084	7.302334587	7.022708825	7.172046148	7.316596975	7.704903686	7.462547691	7.484346518	7.300541311	7.606333613	7.252604371	7.121643569	7.665071725	7.70921256	7.243296046	7.191245874	7.785983614	7.638356268	7.318914779	7.343879678	7.425373608	7.67573125
Mp3g00450	11.48082831	11.71005739	11.83217266	8.787154178	8.790452463	8.796244802	11.12251096	11.08804436	11.39856428	8.868775365	8.909729785	8.740063005	11.85987476	11.23859944	10.90016305	10.7274895	12.01433915	11.64203654	10.76440446	11.22900767	8.69508943	8.839785194	8.727401599	8.342385024
Mp3g00480	8.849329107	8.556663694	9.309012893	8.662796443	8.399846613	8.340019873	8.515142696	8.455573694	8.227752038	8.194427035	8.385926219	8.240240207	8.883228229	9.247178711	8.276278312	8.999855834	8.931436467	9.194660709	8.529817377	8.915181081	8.411684831	8.32071403	8.038101149	7.950783506
Mp3g00500	12.03217169	11.8139595	11.69524921	11.54237644	11.43451241	11.54534717	12.52105208	12.47034718	12.3990289	13.07968697	13.00736919	13.08392757	12.18608978	12.30896467	11.95719029	12.22433052	12.20641783	12.26923397	11.98672112	12.19971595	12.23224391	12.19451075	12.41521268	12.62234371
Mp3g00510	11.63047632	11.62860578	11.50488242	11.34485297	11.28773242	11.45600269	11.55747428	11.61677457	11.51483216	11.55809158	11.58642835	11.55109513	11.17800877	11.16166203	12.00980467	12.20067809	11.10734802	11.18207394	12.04271952	12.10328252	10.95830954	10.83346168	11.53359063	11.56951578
Mp3g00640	7.408449987	7.552781309	7.714001646	7.468936214	7.451864526	7.589919954	7.791673446	8.061787678	7.880214959	7.887712566	7.967245989	7.869397564	7.661391542	7.616557611	7.760562095	7.762306929	7.706640704	7.592870177	7.674093556	7.863549877	7.40428737	7.444833359	7.81518995	7.690546697
Mp3g00740	9.202662525	9.360826007	9.650358282	9.301675962	9.177120676	9.2052585	9.9006579	9.94766716	9.996528835	9.282042406	9.212517227	9.078218634	9.198357836	9.187185631	10.06377716	9.266099911	9.189639228	9.044165736	10.19651515	9.366303252	9.388365052	9.392119841	10.36263831	10.33936431
Mp3g00790	9.866736736	10.03244113	10.14318211	9.70685738	9.5227928	9.671551157	9.506740952	9.687886111	9.325725124	9.659778769	9.574503338	9.690913049	10.16137022	10.93392181	9.239402927	9.938380408	10.3370529	10.68427668	9.193579471	9.982606501	9.444567755	9.39532218	9.022676918	8.926303809
Mp3g00840	11.28200343	11.34745845	11.68459578	11.10373212	11.08182976	11.16142363	10.51626865	10.52836594	10.54077442	10.14943827	10.2125246	10.05999127	11.43899412	10.96519136	10.47944723	10.10892175	11.43098458	11.25852516	10.55415465	10.33224358	11.04231307	11.11303511	10.54699814	10.43556046
Mp3g00850	7.640975459	7.748532799	7.586648404	7.546444616	7.484575001	7.661180885	8.152066378	8.103860609	8.040052102	8.019419409	7.967245989	8.011202348	7.870400306	7.426302198	7.846904154	8.025374638	7.828863005	7.586069262	7.666599824	8.233903932	7.705273145	7.879723032	8.444258727	8.020647946
Mp3g00900	11.02049491	11.09422718	11.66449598	11.11064697	11.10189501	11.23859738	10.19706073	10.36578961	10.41225723	10.81700009	10.71914219	10.82495631	11.44551308	11.82146022	10.02257671	10.26995406	11.53366672	11.94126477	10.06440684	10.50775649	10.92773088	10.9648309	10.55961549	10.26339552
Mp3g00910	12.31222686	12.13920222	12.48030113	12.16762733	12.01263518	12.13214648	12.02756246	11.97770153	11.99733297	11.93211169	11.90398909	12.0977549	12.61610287	13.02522931	11.56556617	11.94628842	12.69684443	12.94254022	11.62693568	11.82903671	12.31818256	12.38765738	11.54776562	11.56988917
Mp3g00960	9.819458762	9.893699026	9.073232829	9.350376816	9.5227928	9.46979876	10.8914681	10.91487978	10.83864767	10.63808627	10.61564147	10.61206295	9.919490341	9.989811805	10.7236288	11.01475595	9.759675474	9.803567326	10.56393565	10.59142202	9.513059185	9.457853474	10.08636799	10.21039767
Mp3g00980	11.2780785	11.19246384	10.99789978	11.06776131	10.9063676	11.04358451	10.49398207	10.46332374	10.40664276	10.92567055	10.896062	10.96178111	11.13212215	11.31162703	10.46213669	10.75406729	11.09324658	11.17283005	10.53362381	10.67206189	11.55602629	11.44952902	10.46885997	10.57654209
Mp3g01000	10.25588969	10.47288277	10.76507937	9.866236991	9.714500752	10.00638679	10.12517949	10.12713923	10.13699726	11.36636405	11.35468752	11.02608337	10.40558755	9.657883492	10.3509282	11.32396611	10.35377945	9.971251317	10.28218167	11.6255223	10.30474954	10.19399973	10.33954814	10.24939228
Mp3g01020	9.966659331	10.14117747	9.889735768	9.960050109	10.0980133	10.05938397	10.01632347	9.969425592	9.924645896	9.664976416	9.564640699	9.592013671	9.502595932	9.304638003	10.42261587	10.29438346	9.593524937	9.497322595	10.30033723	10.24431582	9.546714496	9.698586347	9.78039549	9.573041179
Mp3g01130	13.55283305	13.16390889	12.77541271	13.20923795	13.20565444	13.37046072	12.46323928	12.66790369	12.47079674	12.68497966	12.7253035	12.8110505	13.67629784	13.78420869	11.85590868	12.50914301	13.67089601	13.73918817	11.96058114	12.5306518	13.05945694	13.06696392	12.35967576	12.48449435
Mp3g01145	7.627478299	7.326559244	7.620371492	7.741628247	7.342923594	7.404939041	7.339559972	7.389535758	7.315590213	7.566721851	7.60960996	7.545444916	7.578801934	7.624179478	7.365259652	7.170507189	7.680045924	7.409712452	7.093393361	7.254539631	7.53334073	7.540989981	7.326658368	7.463071651
Mp3g01200	8.229253957	8.459644366	8.432460046	8.297038108	8.11229393	8.408055916	8.589496069	8.651747914	8.588387907	8.901001285	8.94455075	8.980498481	8.289253771	8.148151108	8.684226798	8.702669333	8.478206728	8.105634097	8.454540459	9.018348532	8.758681134	8.807952801	8.781946249	8.906625639
Mp3g01320	9.625196956	9.639983293	10.17624299	9.96967266	9.929151836	9.965807661	9.123258616	9.113538855	9.305325937	9.905153426	9.988340808	9.818121299	9.974076959	10.35800272	9.05250506	9.72247059	9.891840746	10.42046876	9.010344492	9.82231163	10.20020312	10.32690387	9.799465361	9.913255316
Mp3g01440	12.5576573	12.42125789	11.86210074	12.02189841	12.07388516	11.72649217	12.52141764	12.15729579	12.49116491	11.03759203	11.07214073	11.11189665	12.57039505	12.90043429	12.20440774	11.9127994	12.55309531	12.62864003	12.17693065	11.53747608	11.92732127	11.69722161	11.30403867	11.46377706
Mp3g01480	8.12899777	8.360278812	8.797933327	8.121177766	8.04638754	8.055056679	8.203155768	8.327410026	8.227752038	8.169896704	8.224441432	8.011202348	8.678118531	8.130391807	8.020956009	8.13297645	8.604045534	8.266356809	7.997529894	8.253344643	8.362074666	8.409206989	8.110631868	7.893556511
Mp3g01570	7.991392805	8.093933697	7.811917432	8.317228795	8.336038589	8.304468489	7.403699188	7.443747061	7.462547691	7.448594988	7.496837714	7.576480816	7.887265097	8.022193975	7.329117719	8.137420199	8.178263426	7.916689408	7.400186316	7.99798449	7.471763004	7.549139616	7.177196595	7.052534119
Mp3g01610	10.40510455	10.4314707	10.18032198	10.4082616	10.11366903	10.33356685	11.37350658	11.35849286	11.41257666	11.29797127	11.18153429	11.23085685	10.74384721	10.94111369	10.91716014	10.55385856	10.7155577	10.87355549	11.00559817	10.51491882	10.52307791	10.42864649	10.92538214	10.97216869
Mp3g01630	8.265555063	8.175647147	8.036123678	8.021445316	8.037855076	8.090592956	9.111232984	8.975533243	9.058044781	9.026699536	9.204822581	9.183890812	8.296884864	8.178558261	8.882587787	9.045228105	8.319941156	8.166794104	8.7428818	9.044216017	8.195540898	8.124703926	8.613818767	8.634651784
Mp3g01690	10.25909662	10.2526279	9.716975222	10.3826855	10.27381954	10.26691007	11.51327224	11.57522402	11.47622147	11.34339374	11.25633201	11.25284014	10.36551891	10.43313829	11.23955798	10.99209989	10.33062886	10.22727673	11.27732328	10.77296637	10.44540655	10.25941427	11.3802539	11.49557564
Mp3g01890	7.776873538	7.399339439	7.138788998	7.5610256	7.362419044	7.604680803	7.628475366	7.787738765	7.462547691	7.204760468	7.433245016	7.278271095	7.609815905	7.838088792	7.502103343	8.313526109	7.659542502	7.632508146	7.451886929	8.033903514	7.298179967	7.321578895	7.361317806	7.368233836
Mp3g01920	7.58558672	7.416302503	7.292764213	7.891542254	7.839937381	8.036833111	7.241549475	7.443747061	7.484174118	7.808762494	7.788734924	7.922376053	7.495339225	7.464792696	7.35344871	7.281612033	7.532487471	7.295320121	7.320021431	7.232976102	7.377107168	7.343879678	7.435467451	7.368233836
Mp3g01940	7.309506999	7.286565513	7.699093748	8.866715857	8.767547796	8.716299553	7.403699188	7.640522843	7.564796341	9.193674731	9.052500942	9.376502716	7.380351978	7.30693273	7.530222941	7.500170155	7.464518601	7.435355511	7.579349875	7.243869478	9.251220188	9.412803066	9.395140954	9.386641643
Mp3g01970	9.518239693	9.458524779	9.635445994	9.467819403	9.641434935	9.458010229	9.441941468	9.198241125	9.365634075	9.641433035	9.6657903	9.909184954	9.01190123	9.281586281	9.967273691	10.62352575	9.016965559	9.188097624	9.879173678	10.21007331	9.033224808	8.957676402	9.300783446	9.714258412
Mp3g01980	12.45828425	12.36047183	12.23483138	12.5954923	12.60365089	12.7615859	12.30491237	12.3869973	12.22382132	13.47435263	13.23817546	13.24819224	12.17137281	12.45837187	12.57610022	13.25199675	12.07529459	12.35049294	12.55425887	13.21611349	12.70282641	12.71307189	12.69735266	12.81277824
Mp3g02010	8.652593984	8.871583525	8.656768935	8.601016172	8.594563579	8.866953358	9.409981943	9.365432421	9.392895547	9.278615676	9.176229091	9.128313468	8.658506354	8.406954132	9.421156885	9.380234508	8.637777404	8.463299858	9.538580924	9.25117181	8.470941316	8.688553889	9.44976884	9.251800729
Mp3g02080	12.62184113	12.43728229	12.45002781	12.99544743	12.93037225	12.86594203	11.90455104	12.08874639	11.81115137	12.43255229	12.52245416	12.60235862	13.07962378	13.55133191	11.14850851	11.97312108	13.125042	13.48518726	11.19571504	11.87202116	12.86617287	12.79021901	11.67112955	11.93380053
Mp3g02160	11.21130873	10.8940873	11.14210854	10.45943681	10.4886004	10.3850395	9.997337968	10.17037039	9.903416791	9.777089705	9.883578875	10.24290041	10.99178682	11.06931001	10.10167706	10.59508434	10.98893431	10.98438852	10.14714963	10.57324839	10.33941624	10.33019578	9.897018866	10.03074354
Mp3g02240	11.65971128	11.52644314	11.45140305	11.31225088	11.27550065	11.3799983	13.04701449	13.08265775	12.966623	10.8801021	10.80662759	10.93166771	11.38973363	11.08786306	13.08302088	11.10442325	11.44547613	10.94098256	13.10683482	10.96047995	10.99839958	10.90505581	12.39391433	12.49906401
Mp3g02290	7.026828988	7.306910327	7.455364748	6.979614753	6.979418708	7.277195441	7.403699188	7.59936072	7.505166469	7.772787996	7.822258388	7.443718644	7.225862354	7.282428195	7.617119126	7.990329342	7.159709092	7.335891023	7.62809186	8.087452073	7.206350712	6.907620104	7.716137685	7.820144376
