peak	s1	s2	s3	s4	s5	s6
1.90629311.90629609	0.485168077471394	0.388557918252499	0.170977807809	0.0209919668201719	1.37202168513117	2.17216685541366
1.90629927.90631143	4.79757661401383	5.31255622899032	5.38475295037221	4.39822828859502	8.53827274172917	9.13020031622752
1.90631883.90632262	3.98349120624026	3.4543245421309	3.63892132564448	4.61171362667837	3.74495190655806	4.01995905048772
1.90636640.90636875	0.543439943507924	0.790496313573859	0.326015772834573	0.900097794626349	-0.443747176267051	-0.336564735399346
1.90646418.90646720	2.19079898411855	2.32044935669072	1.51733756124295	2.03255787978008	2.12748541705436	0.974629593229741
1.90753902.90754734	11.0049425402504	11.3469928124119	8.55859846413579	10.0635692286117	10.5395041012465	9.84833998105698
1.90773937.90774242	0.823489117672629	1.97792793604024	0.794846270911371	1.23760505587188	-1.15408328739841	0.241442345201404
1.90778294.90778678	1.97925576688447	1.47487420981603	2.12234432607765	2.18308851602701	1.50579978081961	1.77546253601447
1.90779091.90779753	5.5915261681503	4.85413378802246	6.05068934329935	5.9494927523667	3.47590808414473	3.46380824567786
1.90810849.90811109	0.543439943507924	0.388557918252499	1.35036972727803	2.44884423934679	1.7633682269484	0.0854790391862874
1.90816886.90817286	4.92828769406804	4.74605089357792	3.30008710657659	4.72389465412138	2.79062559733884	4.93578672238733
1.90825903.90826437	4.71790956435398	4.5726118618238	3.6706127524446	3.89419513252457	2.12748541705436	1.91098704054079
1.90887281.90887949	6.21111841335068	5.50907311083621	5.11075622738662	6.00158874539758	5.07524891329761	7.08591996491744
1.90893233.90893850	3.00079878830102	2.86274936876237	4.07186422150029	3.30076356806916	2.35736976123277	1.43502264326837
1.90917247.90917994	7.43320662527888	8.30567227604441	5.28798520651114	5.76366799880471	6.52051089707148	7.15294228798542
1.90919040.90919877	5.18219785250375	5.65906218703456	4.5256099496053	4.80289245689366	3.83177463046154	4.27021092628354
1.90921029.90921981	6.5995190784795	6.35901837958177	6.47737954344187	7.48542849595294	6.9017625617512	6.90349686706247
1.90922272.90922648	-0.220997567971772	-0.569262986103834	1.21106382710268	1.17794989983901	-0.238581741036842	0.125079243911591
1.90929585.90930144	1.71387256184435	2.79774637588016	2.39453971762134	2.51918419917248	2.68539238467651	2.82148617823211
1.90931444.90931944	1.66830287017801	1.44699501332007	2.23966421803548	2.54243681165985	-0.0450097572262287	0.777439899353279
1.90935010.90935536	5.42633781158644	4.97555592181182	4.71458049811305	4.89647842824109	3.56707899719485	5.03012923764864
1.90937588.90938164	2.78102525171489	3.75495548446698	2.49980440083158	3.32095811741708	-0.0450097572262287	0.427952725196437
1.90941765.90942496	6.41847837573181	7.55086837714683	5.6888600370366	6.82762163805556	4.24713855590488	4.00167356777207
1.90952620.90953213	2.55231688097345	2.84116500587636	4.5756209699237	4.38151506340956	1.88752091588481	2.7529291156301
1.90994014.90994522	2.66782919114677	3.9525107255511	2.85347657342122	3.36112087543178	4.16636530057643	3.13071165615171
1.91004155.91005293	4.66426871177101	4.44357938613794	4.71901551053338	5.72311396868167	6.9017625617512	8.21180466760193
1.91006546.91007034	6.81399977642493	7.03286735087348	5.28798520651114	5.09483471528939	7.73826752526175	7.84284939764611
1.91009472.91009827	1.38610444934871	0.560681276336308	2.2464883630422	1.74515241477943	0.138645341515075	0.909824847323062
1.91016541.91016750	-0.842925234382593	-0.390143334897762	0.758431785150194	0.0989477525461373	2.00883566936493	1.37602750172374
1.91023948.91024729	6.12625294504705	6.45469843589856	5.47604923989624	3.59599728714472	5.61720813075057	5.75168255982395
1.91058173.91058480	1.84823310198819	0.423566170308592	2.19854168377323	1.11756723791844	-1.15408328739841	0.354398121996254
1.91066209.91066692	2.66782919114677	2.90567013383155	3.37848373469991	3.03111024548284	3.28879794718723	2.29822965528726
1.91067008.91067457	2.14914018034637	1.97792793604024	2.76711442197174	2.67997421667231	1.37202168513117	1.34627169009872
1.91088434.91089107	6.87124549746023	7.12952867039027	6.51418670325763	6.44009377651562	8.72676934579341	7.82317398146489
1.91091091.91091404	2.27318543728931	1.33393160824342	1.63336527136787	1.71822908373142	1.7633682269484	1.964242145594
1.91131433.91131641	-0.0146886757274842	0.822375404945726	0.192014135890181	-0.223554282588654	0.138645341515075	2.32310223483164
1.91134620.91135054	4.04318129126471	4.14346445592019	4.40587496501998	4.19471705234112	3.83177463046154	4.01995905048772
1.91140509.91140927	0.366081853000809	0.560681276336308	0.628573922126753	-0.674944893277175	1.37202168513117	0.125079243911591
1.91148762.91149495	1.89226650724358	2.48408729118055	6.31423879412836	6.6544051132477	2.8939307347527	2.95613930759503
1.91157503.91157758	-0.758171798249515	-0.304107860989206	0.376358676543856	0.604568285277276	-1.75597961928803	-0.521149932908092
1.91160859.91161622	2.39452017508281	2.52997794632142	4.1884260665209	4.70798307160023	0.797711733348267	0.877083493889488
1.91167450.91167663	0.600913924765326	0.66066040912562	0.990127568700179	0.501430014495654	-0.238581741036842	0.391343673010744
1.91174932.91176164	6.39804224108974	7.57064636068944	8.16741464901024	8.10144104710818	6.95438010648867	7.07467684041153
1.91177034.91177251	2.35436763054957	2.94826256967287	0.0964123618274728	1.08709500670591	0.642429464277153	1.63632603269311
1.91177893.91178193	1.66830287017801	1.53018279942397	0.637978689212549	1.05643089754027	1.63618611313789	1.52226029132918
1.91187109.91188864	8.96585711217079	8.14078540887924	9.88031196144729	9.91274282341814	9.1754826201089	8.58709823397113
1.91196731.91196950	0.0515167026356007	0.66066040912562	0.928874041905613	0.53609143625253	-0.238581741036842	0.909824847323062
1.91206509.91206961	3.95341253916561	3.13594544921529	3.40067421360922	3.96631893194282	4.85941704339808	4.44299331075096
1.91216075.91216305	-1.20933197039521	-0.961400965506707	0.928874041905613	0.395660559748909	-5.97474996389481	-1.2715520552458
1.91230384.91230732	2.27318543728931	3.03247379800904	4.40587496501998	4.17745500746867	1.63618611313789	2.4214992224469
1.91237262.91237616	3.03659458638483	2.66544973150801	3.58568875561812	3.17797764445445	1.37202168513117	2.49417964466693
1.91253317.91253994	3.67521284546204	4.16052193311674	4.75439066593071	4.67604644640127	4.7115492558121	3.34130240659586
1.91259167.91259425	1.97925576688447	3.29749072791261	1.6790572462816	1.98144109193458	5.21527076983747	5.98334361492133
1.91270561.91270962	0.543439943507924	0.560681276336308	1.51733756124295	0.501430014495654	1.09334593575352	0.354398121996254
1.91271578.91271902	1.08730331867285	0.916706139294884	1.6790572462816	1.05643089754027	0.313733559421397	1.46426688785921
1.91283433.91284106	5.10706007484433	4.62036021283876	7.34399744281875	7.0403375413394	3.19274236243235	3.90936188645803
1.91302854.91303536	3.61143915741019	4.02267443589781	5.23082717146023	3.17797764445445	3.19274236243235	2.12092410915199
1.91309241.91309551	1.48190069538399	1.92718847951385	0.600235468614186	0.17530245279129	5.41960375073207	4.30514274359344
1.91310132.91310466	2.31392439810765	2.73198550501496	2.48021694651263	3.05233571354785	2.8939307347527	1.66445368594491
1.91317231.91317506	-0.440473483210167	-0.434010295724366	1.04201114894811	0.931779819302315	0.642429464277153	0.464234697560656
1.91320305.91320550	2.35436763054957	1.69263929255248	1.46228436523336	1.41243552683595	1.09334593575352	2.84415456083752
1.91327705.91328018	1.28847147622662	1.12975688908506	0.336135559287769	2.32961489427103	-1.15408328739841	-0.474020233657116
1.91328775.91329041	1.23893723720712	1.87596241939923	0.396319394085417	1.44099780564426	-0.897989087229821	1.10165820502598
1.91332685.91333118	5.10706007484433	4.83879954467073	3.66534361247363	4.03754555539267	5.41960375073207	6.08947457840495
1.91337730.91338228	9.19186244879874	8.97313080704445	5.65454582126111	6.82762163805556	8.53827274172917	7.32806471429212
1.91338706.91339287	7.00279848089696	7.29760952963115	5.2472115322754	5.85727248473524	9.48165176733173	7.91112661320112
1.91340740.91341135	0.657624412627263	1.3052681528439	0.666070900129596	0.53609143625253	1.23462753907998	0.00498142968532722
1.91351308.91351977	3.44864275469033	3.4928284499992	4.07186422150029	4.2803116450743	0.313733559421397	1.31634026654451
1.91354078.91354433	2.9647680448498	1.90163709310303	3.45027031709673	3.40098556498399	1.23462753907998	2.51819913277627
1.91361868.91362187	-1.11309429506797	-0.0582728219028272	1.52515442472493	1.29655667543217	-0.238581741036842	0.279457889051245
1.91369911.91370644	7.02136413129889	5.45358395977212	6.00387619244365	5.85727248473524	9.53906496237304	9.41075999255955
1.91371342.91371990	1.6223288215908	1.92718847951385	2.7359476646794	2.58865616711362	5.55206463792713	5.96995111811878
1.91372714.91373406	9.94935689979815	9.43998301596806	8.2145236059417	8.76543783381246	11.4895221130934	11.6665398419951
1.91384074.91384299	-0.930169958921586	-1.1792424940973	0.00931925638606135	-0.486841940612983	-1.15408328739841	-1.21081702595977
1.91387890.91388171	-0.365706031668287	-1.1792424940973	0.504382328071515	0.53609143625253	-2.56368185947821	-3.8140926396814
1.91405970.91406327	1.66830287017801	1.69263929255248	1.73935991970561	1.44099780564426	1.37202168513117	1.7479321358937
1.91407209.91407598	4.41740312897898	5.06518267472211	3.74904777138245	3.9303714249505	3.91726821441863	5.13850513524316
1.91420160.91420454	3.44864275469033	4.12635859798444	2.55816109975886	2.76983878657392	3.28879794718723	3.25805198604775
1.91421541.91421812	-0.365706031668287	0.0966446483797769	0.00931925638606135	-0.579506349413624	0.481357601485836	-1.97683465100054
1.91471575.91471929	1.28847147622662	1.44699501332007	3.01635519317106	3.03111024548284	-1.43710950200313	0.500198641666891
1.91487979.91488646	5.45021952975031	6.28630739567093	4.51647643576621	5.37415634226242	5.35224958437266	6.57079112890809
1.91493183.91493714	1.97925576688447	1.53018279942397	1.835884577049	2.08319703176813	3.38316740962772	1.8028482694168
1.91498380.91498622	1.6223288215908	3.51197770606611	-1.07393904679799	-0.532840668737446	-0.443747176267051	-1.89626600520302
1.91499649.91500116	4.52825672972564	4.69919208559251	3.04008132100701	2.92373401614858	2.00883566936493	2.56593293297401
1.91501165.91501486	4.07279807794201	3.29749072791261	3.72824103569752	2.88019321934253	2.00883566936493	1.57960796341759
1.91503233.91503594	1.1383677547803	2.27280167440975	2.43424565975855	2.6116245692375	-0.662623032902359	0.877083493889488
1.91512606.91512994	1.52913622993078	1.41896325880393	1.52515442472493	0.638398260612313	0.313733559421397	1.16394921098218
1.91515704.91515990	1.03569772874634	1.719226636571	1.30979588376175	1.60911510782964	1.23462753907998	0.942338557820062
1.91531863.91532159	-0.758171798249515	1.61204880540639	1.05918211789815	1.29655667543217	0.642429464277153	-0.119225159014243
1.91533608.91534172	3.24655638551403	2.90567013383155	4.86809003553865	4.91194954166463	0.642429464277153	2.44583068772589
1.91539875.91540147	1.75904530144803	3.23747748838089	1.57954316087551	1.90384296103662	2.12748541705436	1.37602750172374
1.91600235.91601206	3.07215748823171	3.56902128014663	3.06959479140564	3.83949174506542	6.11494772655571	6.28381996369621
1.91601774.91602256	0.768882421775444	1.39077688485723	1.6257105952125	1.69116524841152	2.57816046152146	3.27898579589744
1.91617517.91617752	-1.30918770224611	-0.261900544630148	0.416181614057984	1.17794989983901	-2.12406740026301	-0.767868584749669
1.91669741.91670116	0.657624412627263	0.134375983087841	4.07186422150029	2.70257479414721	0.138645341515075	-0.204521902734363
1.91682877.91683093	1.08730331867285	1.24744750866648	0.794846270911371	1.11756723791844	-1.15408328739841	0.279457889051245
1.91683849.91685028	7.56985104329046	8.01549398491242	6.26586170180139	6.34248490823301	9.00988743834613	7.44548010319019
1.91690338.91691003	7.03987350041819	6.43091229431438	7.06036909995376	6.95166537248599	8.57668584786974	7.76369803293859
1.91707430.91707783	1.28847147622662	0.388557918252499	1.45437122130006	1.41243552683595	2.46884954533424	1.77546253601447
1.91710135.91710739	7.07672419770177	7.07601851858498	5.86500990483005	5.47393761658171	5.87104127845372	5.07679757540831
1.91716940.91717489	9.0629572604503	8.36494422033448	7.52474727299842	6.97395391252017	10.6277611041775	11.0090009168427
1.91721094.91721358	2.70581390507432	3.51197770606611	3.14558857306625	3.13641971088909	2.12748541705436	3.19475754549059
1.91740749.91741162	0.713603757167245	0.790496313573859	2.46712063393297	2.2568355225226	0.797711733348267	2.17216685541366
1.91742231.91742813	2.02222765156512	3.0740988904266	2.49980440083158	2.63449985975909	7.31046273690897	7.64270577506531
1.91771891.91772572	2.8182584925866	1.82423637487595	8.22930147698483	7.58651395914194	-0.0450097572262287	-0.077341157233171
1.91788917.91789319	3.95341253916561	4.12635859798444	3.99285870282451	3.82113794031266	4.78589005748503	3.29983840525189
1.91825682.91826128	4.41740312897898	3.84561763931788	1.6790572462816	2.15828557943083	3.38316740962772	4.33988325217748
1.91827358.91829353	11.8100289139867	11.5927472177815	10.3861590524767	10.2981223271023	12.0108587826612	12.2094371013438
1.91845438.91846027	4.63728670881083	3.7182706785515	3.01040756113877	2.9453771640773	2.8939307347527	3.06589955681329
1.91848469.91848791	-0.440473483210167	0.317609350884086	0.963972992457721	-0.181597615212443	-0.662623032902359	-0.161612913228899
1.91853149.91853410	2.8182584925866	1.58490404295941	1.33417918726488	-0.0186179457894333	2.99535738817193	3.83441459819664
1.91856790.91857045	0.983533371994181	1.97792793604024	0.56215552294163	-0.0186179457894333	0.642429464277153	0.675541282696229
1.91859014.91859413	2.8182584925866	1.00917419989975	3.48308215852818	3.11552045678219	3.19274236243235	2.06919731895556
1.91862223.91862915	6.45915573102053	7.17199663469503	6.48073443183902	7.7152035200743	8.38101383668735	7.40306105275897
1.91873008.91874141	5.05647779097888	4.76159819153914	5.40073160136821	4.94278435046185	3.91726821441863	4.98312641667077
1.91878428.91879002	7.62023926729959	7.42057845208691	4.89405661828203	4.86542823641063	5.68165731822361	5.87539639865372
1.91886102.91886388	1.48190069538399	1.06984010317454	1.23592985548884	0.836078900694366	0.797711733348267	-0.427562671529667
1.91906063.91906297	1.6223288215908	2.92700722527177	1.89441478510925	1.85147599403042	3.83177463046154	3.46380824567786
1.91916420.91916832	3.54690800788341	3.73664362954667	3.11064670589137	3.36112087543178	2.68539238467651	3.70078047831393
1.91921177.91921538	1.71387256184435	1.27644095943201	1.20274750127281	1.29655667543217	2.35736976123277	2.22293702066129
1.91922526.91922947	4.66426871177101	4.21140957791655	3.691638673202	4.77140466946454	4.16636530057643	4.61132334271729
1.91925141.91925431	0.657624412627263	0.20872254917555	0.366340901821149	0.323576103449552	1.23462753907998	1.16394921098218
1.91928159.91928836	4.38939385563776	3.75495548446698	5.1065754393198	5.07978761893394	3.74495190655806	5.79319527874457
1.91938388.91938855	4.04318129126471	3.25755639936018	3.31698296959567	3.57680997957434	4.4834474478512	4.99883132868612
1.91954199.91954752	3.83147828994466	3.19709364771162	3.60171337886833	4.21193068719997	3.09494588416547	3.70078047831393
1.91957269.91957757	5.81993846575265	5.59134833878981	3.06370486274423	2.98841079643313	4.93214492907073	5.33501230519001
1.91961210.91961495	1.03569772874634	0.758390911927112	0.902376836525796	-0.579506349413624	3.28879794718723	1.55101380617867
1.91962999.91963362	-0.292579017890636	0.0200089109405504	1.64864075631049	1.63660985115143	0.313733559421397	-0.617533602739075
